Gene	GeneID	log2FC	AbsLog2FC	padj	baseMean	Rank	Percentile
SPINK5	6296	-1.29550080289232	1.29550080289232	3.25034960048218e-10	1410.30641963495	273	1.1422
GCM1	6897	1.29511577359485	1.29511577359485	3.54785868044866e-13	18.6366473400683	274	1.1464
MUCL3	11313	-1.29465229454579	1.29465229454579	2.88971518665891e-09	664.106340832928	275	1.1506
PLA2G2A	14394	-1.29424977954941	1.29424977954941	3.50641646965992e-12	230.312498726773	276	1.1548
GATA6-AS1	21231	-1.29414585113868	1.29414585113868	2.35357594010505e-15	50.3521371786024	277	1.159
GREB1	14640	-1.29306501608439	1.29306501608439	1.58733227956929e-17	547.044305589649	278	1.1632
CYP4F3	14156	1.29212712300628	1.29212712300628	1.64492620461198e-06	562.099112003507	279	1.1674
AC103718.1	23297	1.28916098048376	1.28916098048376	7.95490465372192e-11	139.155192573446	280	1.1716
TMEM132C	13297	-1.28675075699723	1.28675075699723	3.48950737114141e-09	20.2540018750816	281	1.1758
DHRS2	2297	1.28587097072832	1.28587097072832	6.9445301771946e-13	102.305527093238	282	1.18
CASR	512	-1.28335428880769	1.28335428880769	2.58515253325149e-06	47.322646845266	283	1.1842
CIDEC	14255	-1.28322304653568	1.28322304653568	7.37233276665206e-07	17.5827241659633	284	1.1884
SP8	10460	1.28273532697824	1.28273532697824	2.79062272712485e-05	112.08792782676	285	1.1926
IRX6	9515	-1.28238415293513	1.28238415293513	4.23680126790268e-09	232.080246833699	286	1.1968
AC002563.1	20104	-1.2797877141081	1.2797877141081	3.78823783149919e-09	11.9314490973211	287	1.201
C11orf16	12583	-1.27947191327794	1.27947191327794	4.16816520815979e-12	119.651203875904	288	1.2052
LHX5	1745	1.27940106012394	1.27940106012394	8.33204625049476e-06	24.659081211529	289	1.2094
GABRA3	297	1.27797801038403	1.27797801038403	0.000264880915614485	134.995289417031	290	1.2136
FCER2	2858	-1.27749115773157	1.27749115773157	2.14892434714146e-13	59.6925376925326	291	1.2178
F11	1726	-1.2772348061252	1.2772348061252	4.89096490138382e-08	62.9045127055206	292	1.222
GABRQ	21491	1.27565162246854	1.27565162246854	1.15392098391134e-07	23.6209777498748	293	1.2262
AC010328.1	21477	1.27411981585434	1.27411981585434	1.25658357734094e-09	10.3174154734821	294	1.2304
LINC01535	17122	1.27342308971526	1.27342308971526	3.8977181588084e-17	54.2882400081602	295	1.2346
AC114316.1	19529	1.27092839484928	1.27092839484928	4.01482422831843e-07	15.0724059858595	296	1.2388
AL513318.1	21670	1.26943818732947	1.26943818732947	1.27006890311924e-07	50.8910313142454	297	1.243
AC006452.1	23384	1.26580119361254	1.26580119361254	3.0138118168024e-15	7.7245681386626	298	1.2472
FOXD3	14238	1.26357787788276	1.26357787788276	3.81542715491093e-08	11.3330042781876	299	1.2514
SPINK1	10375	-1.26284727433824	1.26284727433824	9.05943778258914e-07	10767.5594150235	300	1.2556
SERPIND1	2044	-1.26251938213032	1.26251938213032	7.46416274448362e-08	686.276046402116	301	1.2598
ZBTB8B	22198	1.26242630731867	1.26242630731867	1.76200195001628e-10	23.7605324159594	302	1.264
CABP7	2164	1.25808142009013	1.25808142009013	2.19987774448135e-13	24.3245960970826	303	1.2682
AL137018.1	23582	-1.25759765528272	1.25759765528272	1.74511102822329e-05	147.193674346963	304	1.2724
SFTPC	11286	-1.25711551206239	1.25711551206239	4.03802602864885e-06	48035.5064545376	305	1.2766
PLA2G4F	11367	-1.25623504480871	1.25623504480871	1.65145786542027e-18	709.671942964324	306	1.2808
PKP1	1465	-1.25585746308626	1.25585746308626	9.05417799307969e-08	1973.42036803779	307	1.285
AC237221.1	20740	1.25407198984667	1.25407198984667	3.78645308002725e-05	21.2486778859971	308	1.2892
RIMS2	12634	1.25311654150037	1.25311654150037	6.07617521078106e-07	123.09406740865	309	1.2934
LINC01996	20956	-1.25264932084764	1.25264932084764	3.21001753096869e-08	8.68621864029746	310	1.2976
CEACAM8	5174	-1.25259049263298	1.25259049263298	3.05311727547968e-07	22.0662774173088	311	1.3018
AP000251.1	18597	1.25230239612757	1.25230239612757	6.74995521768891e-13	17.5401734232799	312	1.306
AC025154.2	20270	-1.2507152681451	1.2507152681451	2.47299255546094e-08	142.435968300192	313	1.3102
IGF2BP3	6715	1.24934767316173	1.24934767316173	4.86269977993206e-11	623.502806993211	314	1.3144
RHCG	7398	1.24896560204737	1.24896560204737	4.29302511859335e-08	52.1357587934706	315	1.3186
ENAM	6116	-1.24884380259211	1.24884380259211	1.94427058576737e-08	82.2535263644242	316	1.3228
AQP2	11080	-1.24766767024303	1.24766767024303	2.54440696742803e-07	14.9915540424823	317	1.327
TEX15	6310	1.24269539034087	1.24269539034087	8.64984875073726e-05	37.1367592191414	318	1.3312
PAEP	4920	-1.2418478697909	1.2418478697909	5.61509706072965e-05	3981.76230053737	319	1.3354
MTCO1P53	17695	1.24045005874471	1.24045005874471	4.177874575708e-10	16.8757561136979	320	1.3396
C8orf34-AS1	19417	-1.23990941232837	1.23990941232837	1.41281922774873e-12	346.296228022942	321	1.3438
KCNU1	16419	-1.23984639541958	1.23984639541958	0.00834713453003593	31.47869426415	322	1.348
MEG3	16323	-1.23661715081744	1.23661715081744	1.46471341455874e-13	1059.27534893746	323	1.3522
NPFFR2	731	1.23529415157634	1.23529415157634	6.19393108157779e-05	41.4304319986756	324	1.3564
AFF3	7907	-1.23380173276447	1.23380173276447	4.98710159214978e-17	375.773404628509	325	1.3606
DUX4L34	23156	1.23350868273468	1.23350868273468	0.000562377731140146	17.4894031565654	326	1.3648
CLEC2L	18422	1.23318205039627	1.23318205039627	8.8760469329885e-06	27.8332705537493	327	1.369
VSIG2	369	-1.23138198833593	1.23138198833593	1.75942479164678e-12	1273.51975574237	328	1.3732
KCNQ2	1230	-1.22665652803184	1.22665652803184	1.18475389537399e-05	31.1982880301546	329	1.3774
PSPHP1	17065	1.22441313525462	1.22441313525462	0.00350391615461808	235.208559069939	330	1.3816
ERVV-1	21607	1.22248585629512	1.22248585629512	3.72275964605528e-06	10.3493192664964	331	1.3858
AC084375.1	20216	-1.22121731152236	1.22121731152236	7.6792223538413e-09	102.558599888286	332	1.39
AL009177.1	23454	-1.22072687577821	1.22072687577821	2.54756714817361e-12	13.5550947847927	333	1.3942
SYT14	7787	1.21945135103253	1.21945135103253	2.23740594423466e-06	50.6464165167	334	1.3984
TSPAN11	3613	-1.21819782911592	1.21819782911592	3.13078991991399e-13	1386.44268184508	335	1.4026
PIGR	9983	-1.21646437927711	1.21646437927711	4.09135022754476e-09	45109.7337371564	336	1.4068
CACNG4	1256	1.21579430885337	1.21579430885337	5.22664903782468e-10	712.552415933856	337	1.411
NAGPA-AS1	21312	-1.21492093915898	1.21492093915898	2.34601047819448e-15	22.6438727358987	338	1.4152
LINC00634	15778	1.21488938870457	1.21488938870457	5.72164073724433e-16	11.4600036443362	339	1.4194
C3orf86	17001	-1.21300106991889	1.21300106991889	1.80953705586794e-13	14.1874991692268	340	1.4236
TREH	4503	-1.21209021374395	1.21209021374395	4.0657061367074e-11	28.8925486555811	341	1.4278
ASTN1	8740	1.21018378144375	1.21018378144375	9.47621853613289e-09	21.9163554290092	342	1.432
SCUBE2	12490	-1.21000138271199	1.21000138271199	6.11529438784809e-15	907.302363851197	343	1.4362
ADAMTS20	12145	1.20760229936194	1.20760229936194	0.000458641581003722	20.1715866518952	344	1.4404
AC015712.6	22078	1.20322801961361	1.20322801961361	2.3642170599309e-11	80.9779276084482	345	1.4446
EPS8L3	15270	-1.20156737403966	1.20156737403966	0.000701135793292214	265.71899264599	346	1.4488
RASD1	3354	-1.20135826005685	1.20135826005685	6.64191136759471e-14	4834.37336294952	347	1.453
LINC00629	17180	1.20118249221738	1.20118249221738	1.23942400088923e-14	13.0777638570481	348	1.4572
NKAIN1	1560	1.19960345839829	1.19960345839829	1.31566502196561e-09	41.9605944001182	349	1.4614
CSF3	3321	-1.19832408099077	1.19832408099077	2.33051782617678e-08	132.759133213315	350	1.4656
NRG3	14010	-1.19742743877111	1.19742743877111	1.78275247161843e-13	14.0684544851839	351	1.4698
PLA2G1B	11737	-1.19524087939386	1.19524087939386	2.19121647132879e-08	214.624339112079	352	1.474
AC120036.1	19360	1.19448350622934	1.19448350622934	1.6207569033421e-09	24.8814600920763	353	1.4782
HTR2C	8270	1.19300489707127	1.19300489707127	0.00531583589734159	26.3472856552838	354	1.4824
LINC02732	19930	1.19229550460559	1.19229550460559	2.75905827601739e-10	20.2636422296781	355	1.4866
LINC01214	19061	1.19212967895736	1.19212967895736	0.000343846500019874	16.16906337833	356	1.4908
SLPI	5111	-1.19166559469584	1.19166559469584	1.15558771449618e-12	18004.2503568181	357	1.495
AL078582.1	23246	1.19059458191933	1.19059458191933	2.52585331812887e-08	9.84754273899457	358	1.4992
LRRC71	9696	-1.19057033084737	1.19057033084737	4.55447173840868e-08	65.7518686669976	359	1.5034
ADAMTS7P3	20823	-1.18844972742866	1.18844972742866	1.35438947673665e-11	44.6645125131652	360	1.5076
TGM5	2731	1.18835385949248	1.18835385949248	1.12562169301092e-07	23.8253705294372	361	1.5118
HOXA1	3065	1.18643677427726	1.18643677427726	1.05370641657291e-11	93.7870708806199	362	1.516
SORCS1	3296	-1.18486343840979	1.18486343840979	1.26798003620729e-08	14.7674106352097	363	1.5202
NRCAM	1838	1.18422640843339	1.18422640843339	4.6219975530941e-13	501.284756964428	364	1.5244
AC016877.3	21872	1.18356806173643	1.18356806173643	2.64491466319037e-13	12.9476880791593	365	1.5286
SMC1B	1337	1.18250366879461	1.18250366879461	1.429894695906e-09	112.113443530455	366	1.5328
ZNF492	17536	1.18005404031921	1.18005404031921	2.70363243400319e-08	20.7729544953831	367	1.537
DMRTC2	7593	1.17958462932053	1.17958462932053	0.0029823217862825	15.0267339457216	368	1.5412
MSLNL	9808	-1.17774155496161	1.17774155496161	2.72074735544017e-06	164.922692035721	369	1.5454
NOS1	1760	-1.17769682449588	1.17769682449588	4.35341706689202e-08	89.8426654076134	370	1.5496
LAIR2	11091	-1.17719007108827	1.17719007108827	1.67762974230667e-11	49.5860984082573	371	1.5538
AC009244.1	23541	-1.17366664006559	1.17366664006559	1.59381914656607e-10	135.333312785243	372	1.558
CHD5	4297	1.17309138238397	1.17309138238397	7.79251174636474e-14	14.3272885548147	373	1.5622
AC125603.2	20301	1.1719672776258	1.1719672776258	0.00025963183673562	79.9418172671477	374	1.5664
LGALS9B	11625	-1.17088126737355	1.17088126737355	2.81605763507697e-07	25.8773886643357	375	1.5706
ORM1	17492	-1.17023370248683	1.17023370248683	1.89780170192493e-08	496.405319748744	376	1.5748
AC020928.1	21349	1.16952859892501	1.16952859892501	1.39213380844338e-08	16.3871603380816	377	1.579
PITX2	10318	-1.16915233879085	1.16915233879085	7.92225841866043e-07	388.902967029416	378	1.5832
DPP10-AS1	18245	1.16878060595383	1.16878060595383	9.76317765568831e-07	86.4075027741551	379	1.5874
CCDC198	2239	-1.16702765150085	1.16702765150085	0.000119447666836137	88.1225615765027	380	1.5916
SELENBP1	7774	-1.16238492353382	1.16238492353382	1.99215694682668e-23	9635.65283960035	381	1.5958
NR1I2	7996	-1.16143169782012	1.16143169782012	2.95460497384911e-10	33.0391691941414	382	1.6
PAPPA2	4285	-1.16069015218124	1.16069015218124	5.21355741606463e-08	52.9356066814682	383	1.6042
INSM1	12189	1.15901734402228	1.15901734402228	9.04267321332303e-06	40.6438351798467	384	1.6084
GRIA1	9089	-1.15865267268279	1.15865267268279	2.77416975648293e-09	79.3795441301099	385	1.6126
GPR158	8621	1.15843110548305	1.15843110548305	1.78672728151708e-07	105.031401394239	386	1.6168
FADS6	12085	-1.15476007535257	1.15476007535257	0.000104264881401372	57.0796509678181	387	1.621
TAF7L	2541	1.15424983019936	1.15424983019936	5.4593533088105e-09	22.0374995225963	388	1.6252
APOBEC3B	13095	1.15416619844583	1.15416619844583	3.14299866904215e-17	272.757182160918	389	1.6294
EFHD1	4181	1.15359458985152	1.15359458985152	3.92629589827663e-13	741.247743404862	390	1.6336
AC005696.4	22600	1.1534979772434	1.1534979772434	2.96457241456195e-09	25.286553188094	391	1.6378
PDE4D	3944	-1.15229284780937	1.15229284780937	3.22919682266099e-23	3045.60718492261	392	1.642
AC011294.1	18040	1.15214624796563	1.15214624796563	2.04701963051964e-11	71.0731017777288	393	1.6462
DMBT1	14331	-1.14994734337413	1.14994734337413	3.91898257824502e-07	9898.35460766779	394	1.6504
LINC02772	21834	-1.14873061066296	1.14873061066296	1.83558370510898e-07	34.5713117315587	395	1.6546
KIR3DX1	2868	-1.14826883803224	1.14826883803224	3.06744335795748e-09	11.262809317924	396	1.6588
LGALS7B	12986	1.1476262978633	1.1476262978633	1.60456043872347e-06	38.3825939954527	397	1.663
AQP6	1615	-1.1460890508891	1.1460890508891	3.86948778090924e-08	42.5582025286037	398	1.6672
AC046195.1	19762	-1.14520817864682	1.14520817864682	4.03466385185458e-06	63.0565039785907	399	1.6714
C4BPA	5088	-1.14486496879564	1.14486496879564	1.06138886866694e-09	11865.3812026651	400	1.6756
ODCP	19158	1.14344665628548	1.14344665628548	5.42963585674684e-19	12.8339554528961	401	1.6798
SLC26A4-AS1	18061	-1.14275390733407	1.14275390733407	7.31192087066396e-07	60.5509495440184	402	1.684
HTR1B	6534	-1.14241427258878	1.14241427258878	2.06638867338468e-09	25.9386718424962	403	1.6882
AC019257.1	19840	-1.14231894958871	1.14231894958871	7.45038299084275e-13	15.1528339189821	404	1.6924
UGT2B15	14749	-1.14201260940183	1.14201260940183	3.22311238074975e-05	65.7051334830135	405	1.6966
TNFSF11	4774	-1.13942310815371	1.13942310815371	3.052418122586e-10	133.891329771738	406	1.7008
SEC14L3	2065	-1.13911525883248	1.13911525883248	2.58515253325149e-06	23.8005968612031	407	1.705
AP002478.1	21251	1.13704922230328	1.13704922230328	3.42813906928429e-05	14.5960643640413	408	1.7092
BARX1	6014	-1.13667154074413	1.13667154074413	0.000130227552670927	827.105599122987	409	1.7133
UBE2C	12435	1.13558373977304	1.13558373977304	6.28224407989891e-19	1963.81279860835	410	1.7175
PTH2R	7930	1.13278575520712	1.13278575520712	5.86632255838814e-08	31.1950457336687	411	1.7217
AC007906.2	22641	-1.13226184724101	1.13226184724101	3.5070939824493e-09	383.081153143698	412	1.7259
FGF19	9844	-1.12893142099544	1.12893142099544	0.000694275496676066	41.9148230017757	413	1.7301
AC079460.2	23675	1.12824197290027	1.12824197290027	0.000524080161703737	12.9560843195974	414	1.7343
AUNIP	5506	1.12734566252204	1.12734566252204	3.34530428163774e-29	137.82695561986	415	1.7385
AC093904.4	20812	1.12725102997363	1.12725102997363	1.69061520358883e-09	50.6731361850863	416	1.7427
TMEM59L	3003	-1.1267074659392	1.1267074659392	8.25221591389186e-07	1242.71930224657	417	1.7469
HSD17B2	1632	-1.12640383120493	1.12640383120493	8.55948229131566e-07	222.224229740719	418	1.7511
UNC5D	9212	-1.1249125056769	1.1249125056769	0.000177015906362154	21.9267237303816	419	1.7553
LINC00337	16886	1.12468504026086	1.12468504026086	1.64408077890734e-14	35.0397340156734	420	1.7595
CAMK2N2	10250	1.12447218847263	1.12447218847263	1.08427338885634e-12	73.6391385322765	421	1.7637
GFRA1	8725	-1.1244055548881	1.1244055548881	5.23985444070858e-12	241.277485989479	422	1.7679
FOXCUT	23086	1.12391425034206	1.12391425034206	9.08181195844661e-10	20.4605712329097	423	1.7721
AL033397.2	19467	1.1230547765115	1.1230547765115	2.9423055377343e-09	26.2292339447826	424	1.7763
CA2	2755	-1.12280463444426	1.12280463444426	5.77897937175581e-14	1220.315116428	425	1.7805
AL109946.1	18399	1.12253156072389	1.12253156072389	3.43074285334342e-08	10.457913943724	426	1.7847
AL355916.1	17932	1.12151187973287	1.12151187973287	1.62535323153095e-09	71.8362035121329	427	1.7889
INSC	14428	-1.11956824057598	1.11956824057598	6.65012332215945e-09	22.0757695480296	428	1.7931
NT5DC4	7898	1.11806802457759	1.11806802457759	1.29241706116341e-11	13.4920244164262	429	1.7973
SH2D5	14596	1.11694411733547	1.11694411733547	1.15609150405542e-07	29.859977389772	430	1.8015
LHX2	3170	1.11690696733893	1.11690696733893	4.4052610284492e-07	27.8715243265341	431	1.8057
AL096854.1	23511	1.11562550853573	1.11562550853573	3.65232809492352e-05	10.8840917936953	432	1.8099
SLC6A3	7622	1.11549087329841	1.11549087329841	1.5044464151467e-05	448.37479892401	433	1.8141
TEKT4	10023	-1.11328609036674	1.11328609036674	4.50554188407426e-09	21.8199825134816	434	1.8183
AC010735.1	20869	1.11150615089913	1.11150615089913	1.1177544357259e-06	7.51478676381764	435	1.8225
ORM2	17347	-1.11064864508719	1.11064864508719	3.21450930701718e-07	300.206384346991	436	1.8267
LINC01807	17841	1.1103481760542	1.1103481760542	0.00061111178281421	16.6626529446744	437	1.8309
IGFL2-AS1	21533	1.11019166345831	1.11019166345831	1.01625517727518e-05	16.1415565815935	438	1.8351
CMA1	1870	-1.10990528477466	1.10990528477466	6.03269650848415e-11	8.88751010442069	439	1.8393
ZNF385B	7920	-1.10896422456032	1.10896422456032	4.98711892256438e-09	744.797812183025	440	1.8435
TFF3	9592	-1.10883252610818	1.10883252610818	1.46502006667427e-06	6157.94831324431	441	1.8477
DNAI2	11872	-1.10826912222861	1.10826912222861	1.68474776708584e-06	91.7001998070817	442	1.8519
LGALS4	11900	-1.10788208141161	1.10788208141161	0.000206029752594364	2169.8168194094	443	1.8561
ZBTB16	3509	-1.1061594931614	1.1061594931614	5.8764371664923e-10	1090.9684489796	444	1.8603
AC079760.2	19026	1.10595785236907	1.10595785236907	1.22451471941778e-09	16.0379874794711	445	1.8645
AZU1	11992	-1.10487755354472	1.10487755354472	1.4964879330527e-08	36.3045147662782	446	1.8687
FOLR1	3548	-1.10480373795233	1.10480373795233	3.39059952911694e-11	7827.99370833732	447	1.8729
ZYG11A	15471	1.1044069353982	1.1044069353982	6.45958391538515e-12	157.868877348958	448	1.8771
LINC02289	20419	-1.10311897522782	1.10311897522782	2.79245614527891e-12	52.3745706695876	449	1.8813
ALKAL2	14577	-1.10152046536682	1.10152046536682	6.09680721502976e-14	38.3606504667757	450	1.8855
CST6	12481	1.10030504046707	1.10030504046707	6.23788250910311e-11	642.922826212447	451	1.8897
MEGF11	9338	-1.09686191410126	1.09686191410126	6.34492392628406e-07	177.234046955446	452	1.8939
AC129507.3	21004	-1.09602757687135	1.09602757687135	1.90371427179255e-13	26.5527855553859	453	1.8981
AHCYL2	9402	-1.09489633627704	1.09489633627704	3.28047222822996e-21	8128.32163700737	454	1.9023
SEZ6	815	1.09356048098873	1.09356048098873	1.14956901671163e-09	11.3083739321113	455	1.9065
AC092675.1	16613	-1.09353517237833	1.09353517237833	2.03701426407061e-06	12.0625062056502	456	1.9107
BANCR	22756	1.0932039749234	1.0932039749234	1.89088110833912e-07	24.5887089707412	457	1.9149
DUSP13	1402	1.09249377165311	1.09249377165311	1.36736976626755e-05	127.511552306586	458	1.9191
GREB1L	7519	1.09133217455619	1.09133217455619	3.6050726073907e-11	235.424885537213	459	1.9233
C9orf135	15639	-1.09115054539977	1.09115054539977	3.27403940478287e-06	126.030248709601	460	1.9275
DUSP5P1	13691	1.09013929563411	1.09013929563411	3.98491726434102e-08	16.8901969908991	461	1.9317
ADH1B	14748	-1.08889285688332	1.08889285688332	5.33447618893022e-09	2074.90001903422	462	1.9359
AL596218.1	18527	1.08878040706052	1.08878040706052	1.1064606974635e-06	19.3119605843251	463	1.9401
HMGA2	8550	1.08837601617349	1.08837601617349	8.32021760136922e-05	909.063496305086	464	1.9443
H19	5850	1.08736875359589	1.08736875359589	2.15142973983953e-06	1816.05173722153	465	1.9485
KCNE4	8734	-1.08647338849877	1.08647338849877	1.13915354806165e-10	1183.96576866132	466	1.9527
AC108751.5	19152	-1.08639624162387	1.08639624162387	1.48874085651134e-07	12.0167175690192	467	1.9569
SLC45A2	10350	1.08488840254782	1.08488840254782	1.1889418303369e-09	10.228129847122	468	1.9611
IL1A	4102	1.08466882981311	1.08466882981311	3.14422869281538e-09	85.8513903273227	469	1.9653
EREG	5237	1.08393319479147	1.08393319479147	4.50418387333041e-05	1650.95443337889	470	1.9695
